publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2875321,earthquake,2008-03-05T07:50:10.859Z,2013-02-18T14:01:00.000Z,175.63480000000001269,-37.56412000000000262,2.55900000000000016,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,10,4,0.19900000000000001,104.00000000000000000,0.18597000000000000,0.06800000000000000
2872162,quarry blast,2008-02-28T05:18:01.780Z,2012-11-01T10:02:00.000Z,175.07000999999999635,-37.62001000000000062,2.34699999999999998,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.07471000000000000,0.31300000000000000
2868587,earthquake,2008-02-21T06:07:52.065Z,2012-11-01T09:58:00.000Z,175.65422000000000935,-37.68981000000000137,2.56599999999999984,2.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,9,6,0.12800000000000000,92.00000000000000000,0.11692000000000000,0.20599999999999999
2867941,quarry blast,2008-02-19T22:16:19.517Z,2012-11-01T13:41:00.000Z,174.89999000000000251,-36.95000000000000284,-9.00000000000000000,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,2,1,0,0.26100000000000001,360.00000000000000000,0.15273000000000000,0.00000000000000000
2867135,quarry blast,2008-02-18T04:03:19.881Z,2012-11-01T13:34:00.000Z,175.07000999999999635,-37.62001000000000062,2.02400000000000002,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,1,0.36099999999999999,177.00000000000000000,0.10763000000000000,0.00000000000000000
2861413,quarry blast,2008-02-06T04:02:15.987Z,2012-11-01T09:50:00.000Z,175.07000999999999635,-37.62001000000000062,2.69799999999999995,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,1,0.36099999999999999,177.00000000000000000,0.26967000000000002,0.00000000000000000
2859382,earthquake,2008-02-02T04:30:14.563Z,2012-11-01T09:48:00.000Z,175.23438999999999055,-37.92967999999999762,3.62400000000000011,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,3,1.51699999999999990,288.00000000000000000,0.27174999999999999,0.20100000000000001
2854242,earthquake,2008-01-22T03:22:25.070Z,2012-09-12T14:24:00.000Z,174.05861999999999057,-35.30192000000000263,2.60999999999999988,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,0.38700000000000001,215.00000000000000000,0.18912999999999999,0.23799999999999999
2850524,quarry blast,2008-01-14T04:03:29.641Z,2012-09-12T14:19:00.000Z,175.07000999999999635,-37.62001000000000062,2.39299999999999979,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,2,0.36099999999999999,177.00000000000000000,0.68047000000000002,0.23400000000000001
2848985,quarry blast,2008-01-10T22:32:52.411Z,2012-10-15T11:58:00.000Z,174.74001000000001227,-36.96999999999999886,-9.00000000000000000,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,2,0,0.13800000000000001,296.00000000000000000,0.82298000000000004,0.00000000000000000
2847375,quarry blast,2008-01-07T04:00:08.284Z,2012-09-12T14:15:00.000Z,175.07000999999999635,-37.62001000000000062,2.33199999999999985,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,2,0.36099999999999999,177.00000000000000000,0.26745999999999998,0.22200000000000000
2845596,quarry blast,2008-01-03T04:11:22.810Z,2012-09-12T14:12:00.000Z,175.07000999999999635,-37.62001000000000062,2.38799999999999990,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,2,0.36099999999999999,177.00000000000000000,0.15809999999999999,0.10900000000000000
2840411,earthquake,2007-12-22T15:13:31.963Z,2012-09-05T09:46:00.000Z,175.62468999999998687,-37.91552999999999685,3.01900000000000013,262.99579999999997426,ML,,GROPE,reviewed,manual,nz1dr,10,7,4,1.42300000000000004,247.00000000000000000,0.40381000000000000,0.20200000000000001
2837911,earthquake,2007-12-17T04:01:59.303Z,2012-09-05T09:41:00.000Z,175.07776000000001204,-37.60710000000000264,2.30200000000000005,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,0.35899999999999999,177.00000000000000000,0.26851999999999998,0.25700000000000001
2837351,quarry blast,2007-12-15T23:12:44.298Z,2012-09-05T09:40:00.000Z,174.74001000000001227,-36.96999999999999886,-9.00000000000000000,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,0,0.13800000000000001,173.00000000000000000,0.29132000000000002,0.00000000000000000
2829376,quarry blast,2007-11-30T04:01:46.947Z,2012-03-27T16:53:00.000Z,175.07000999999999635,-37.62001000000000062,2.27400000000000002,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,4,2,0.36099999999999999,177.00000000000000000,0.26257999999999998,0.03200000000000000
2824394,quarry blast,2007-11-19T04:01:48.459Z,2012-03-27T16:46:00.000Z,175.07000999999999635,-37.62001000000000062,2.51900000000000013,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,3,0.36099999999999999,177.00000000000000000,0.35259000000000001,0.32700000000000001
2821796,quarry blast,2007-11-14T04:01:51.736Z,2012-03-27T16:42:00.000Z,175.07000999999999635,-37.62001000000000062,2.59200000000000008,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,2,0.36099999999999999,260.00000000000000000,0.06704000000000000,0.19000000000000000
2811836,earthquake,2007-10-23T14:06:51.851Z,2012-03-22T08:35:00.000Z,175.06889000000001033,-36.74634999999999962,1.80099999999999993,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,1,0.13800000000000001,198.00000000000000000,0.11962000000000000,0.00000000000000000
2801539,quarry blast,2007-10-01T04:02:10.826Z,2012-03-19T08:52:00.000Z,175.07000999999999635,-37.62001000000000062,2.37400000000000011,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,2,0.36099999999999999,177.00000000000000000,0.14283000000000001,0.14699999999999999
2799337,quarry blast,2007-09-26T05:01:25.772Z,2012-03-12T11:08:00.000Z,175.07000999999999635,-37.62001000000000062,2.35199999999999987,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,1,0.36099999999999999,177.00000000000000000,0.11078000000000000,0.00000000000000000
2797089,quarry blast,2007-09-21T04:59:48.592Z,2012-03-12T11:05:00.000Z,175.07000999999999635,-37.62001000000000062,2.57500000000000018,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,2,0.36099999999999999,177.00000000000000000,0.28430000000000000,0.12900000000000000
2795353,quarry blast,2007-09-17T05:00:53.749Z,2012-03-12T11:03:00.000Z,175.07000999999999635,-37.62001000000000062,2.53799999999999981,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,2,0.36099999999999999,177.00000000000000000,0.10410000000000000,0.25500000000000000
2793064,quarry blast,2007-09-12T01:58:58.465Z,2012-03-12T13:51:00.000Z,174.34467000000000780,-35.94050000000000011,-9.00000000000000000,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,1,1,0,0.00000000000000000,360.00000000000000000,0.00000000000000000,0.00000000000000000
2785262,earthquake,2007-08-25T17:37:11.581Z,2011-05-31T13:42:00.000Z,174.60498000000001184,-37.81269999999999953,2.50000000000000000,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,11,8,0.71499999999999997,153.00000000000000000,0.21146999999999999,0.19300000000000000
2784843,earthquake,2007-08-24T21:01:31.177Z,2011-05-31T13:41:00.000Z,174.65384000000000242,-37.80469999999999686,3.02700000000000014,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,23,18,5,0.67600000000000005,153.00000000000000000,0.32917999999999997,0.31900000000000001
2783674,quarry blast,2007-08-22T05:07:40.075Z,2011-05-31T13:40:00.000Z,175.07000999999999635,-37.62001000000000062,2.38399999999999990,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.05191000000000000,0.23899999999999999
2774504,earthquake,2007-08-02T08:12:47.312Z,2011-05-31T13:28:00.000Z,175.02305999999998676,-36.53428999999999860,2.28699999999999992,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,2,0.27100000000000002,154.00000000000000000,0.19120000000000001,0.15900000000000000
2769276,earthquake,2007-07-21T18:09:52.641Z,2010-11-05T08:51:00.000Z,175.58082999999999174,-37.69006000000000256,2.68299999999999983,7.80940000000000012,ML,,GROPE,reviewed,manual,nz1dr,10,5,3,0.07600000000000000,113.00000000000000000,0.11214000000000000,0.25800000000000001
2767633,quarry blast,2007-07-17T23:42:43.249Z,2010-11-05T08:49:00.000Z,174.41999999999998749,-36.85999999999999943,-9.00000000000000000,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,0,0.14399999999999999,320.00000000000000000,0.31084000000000001,0.00000000000000000
2762162,quarry blast,2007-07-05T05:01:07.982Z,2010-11-05T08:43:00.000Z,175.07000999999999635,-37.62001000000000062,2.22999999999999998,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,1,0.36099999999999999,177.00000000000000000,0.19963000000000000,0.00000000000000000
2755064,quarry blast,2007-06-20T05:01:12.387Z,2010-01-13T23:43:00.000Z,175.07000999999999635,-37.62001000000000062,2.41400000000000015,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,2,0.36099999999999999,177.00000000000000000,0.08314000000000001,0.05300000000000000
2751918,quarry blast,2007-06-13T05:02:39.666Z,2010-01-13T23:43:00.000Z,175.07000999999999635,-37.62001000000000062,2.25800000000000001,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,2,0.51800000000000002,177.00000000000000000,0.13782000000000000,0.13700000000000001
2751818,earthquake,2007-06-12T23:41:44.316Z,2010-01-13T23:43:00.000Z,175.82258999999999105,-37.58597999999999928,3.49400000000000022,270.98719999999997299,ML,,GROPE,reviewed,manual,nz1dr,11,6,9,1.22100000000000009,248.00000000000000000,0.32280999999999999,0.19100000000000000
2746341,quarry blast,2007-06-01T05:02:34.042Z,2010-01-13T23:42:00.000Z,175.07000999999999635,-37.62001000000000062,2.39500000000000002,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.05211000000000000,0.28899999999999998
2745397,earthquake,2007-05-30T00:53:58.008Z,2010-01-13T23:42:00.000Z,174.65218999999999028,-37.43717000000000183,2.57799999999999985,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,3,0.50600000000000001,181.00000000000000000,0.27654000000000001,0.13500000000000001
2739242,earthquake,2007-05-16T05:02:16.549Z,2010-01-13T23:42:00.000Z,174.91444000000001324,-37.70078000000000173,2.60099999999999998,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,1,0.46700000000000003,284.00000000000000000,0.12562999999999999,0.00000000000000000
3119978,earthquake,2007-05-12T08:27:17.745Z,2010-01-13T23:41:00.000Z,175.61867000000000871,-37.80380999999999858,1.78499999999999992,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,2,0.11700000000000001,303.00000000000000000,0.11075000000000000,0.03700000000000000
2733765,quarry blast,2007-05-04T05:02:08.744Z,2010-01-13T23:41:00.000Z,175.07000999999999635,-37.62001000000000062,2.44899999999999984,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,1,0.36099999999999999,200.00000000000000000,0.13760000000000000,0.00000000000000000
2732297,earthquake,2007-04-30T21:45:11.526Z,2010-01-13T23:40:00.000Z,174.99367000000000871,-36.50900000000000034,2.45000000000000018,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,2,0.39200000000000002,155.00000000000000000,0.19922000000000001,0.03200000000000000
3067946,quarry blast,2007-04-24T05:05:38.292Z,2010-01-13T23:40:00.000Z,175.07000999999999635,-37.62001000000000062,2.37100000000000000,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,2,2,2,0.36099999999999999,283.00000000000000000,0.02839000000000000,0.38200000000000001
2724169,quarry blast,2007-04-13T05:01:51.223Z,2010-01-13T23:39:00.000Z,175.07000999999999635,-37.62001000000000062,2.45199999999999996,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,3,0.36099999999999999,200.00000000000000000,0.06027000000000000,0.14899999999999999
2723216,quarry blast,2007-04-11T05:01:52.272Z,2010-01-13T23:39:00.000Z,175.07000999999999635,-37.62001000000000062,2.27099999999999991,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,3,0.36099999999999999,200.00000000000000000,0.13272000000000000,0.12200000000000000
2721473,earthquake,2007-04-07T16:27:45.165Z,2010-01-13T23:38:00.000Z,173.37899999999999068,-35.41129999999999711,2.52599999999999980,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,3,0.26000000000000001,277.00000000000000000,0.08015000000000000,0.33800000000000002
2717580,quarry blast,2007-03-30T04:59:27.662Z,2010-01-13T23:37:00.000Z,175.07000999999999635,-37.62001000000000062,2.43400000000000016,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,2,0.36099999999999999,200.00000000000000000,0.14432000000000000,0.15700000000000000
2716651,earthquake,2007-03-28T04:58:28.864Z,2010-01-13T23:37:00.000Z,175.09749999999999659,-37.63089999999999691,2.45900000000000007,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,3,0.33600000000000002,198.00000000000000000,0.13825000000000001,0.27400000000000002
2714202,quarry blast,2007-03-23T05:01:35.966Z,2010-01-13T23:37:00.000Z,175.06520000000000437,-37.61854000000000298,2.42200000000000015,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,3,0.36499999999999999,201.00000000000000000,0.00000000000000000,0.24800000000000000
2706202,quarry blast,2007-03-07T04:01:39.151Z,2010-01-13T23:36:00.000Z,175.07000999999999635,-37.62001000000000062,2.29199999999999982,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,2,0.36099999999999999,200.00000000000000000,0.17179000000000000,0.11200000000000000
2704326,earthquake,2007-03-03T04:28:30.826Z,2010-01-13T23:35:00.000Z,175.03478999999998678,-36.55295999999999879,2.72199999999999998,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,4,0.38000000000000000,153.00000000000000000,0.22352000000000000,0.13400000000000001
2952649,quarry blast,2007-03-02T04:02:04.301Z,2010-01-13T23:35:00.000Z,175.07000999999999635,-37.62001000000000062,2.17200000000000015,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,2,0.36099999999999999,200.00000000000000000,0.23369999999999999,0.02500000000000000
2701302,earthquake,2007-02-24T17:27:13.731Z,2010-01-13T23:35:00.000Z,175.01833999999999492,-36.51351999999999975,2.54199999999999982,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,2,0.40000000000000002,157.00000000000000000,0.13389999999999999,0.14999999999999999
2699814,earthquake,2007-02-21T10:29:18.811Z,2010-01-13T23:35:00.000Z,175.02891999999999939,-36.53551000000000215,2.39100000000000001,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,6,4,0.38900000000000001,154.00000000000000000,0.25296999999999997,0.17699999999999999
2699813,earthquake,2007-02-21T10:23:53.125Z,2010-01-13T23:35:00.000Z,175.04088999999999032,-36.53110999999999819,3.71799999999999997,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,10,9,0.39900000000000002,154.00000000000000000,0.21895999999999999,0.23899999999999999
2699789,earthquake,2007-02-21T09:11:57.920Z,2010-01-13T23:35:00.000Z,175.01326000000000249,-36.53979999999999961,2.15300000000000002,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,2,0.37800000000000000,152.00000000000000000,0.21468000000000001,0.11100000000000000
2699785,earthquake,2007-02-21T08:56:44.306Z,2010-01-13T23:35:00.000Z,175.03344999999998777,-36.52618999999999971,2.12500000000000000,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,3,0.39900000000000002,156.00000000000000000,0.06139000000000000,0.17899999999999999
2699774,earthquake,2007-02-21T08:28:32.746Z,2010-01-13T23:35:00.000Z,175.03499999999999659,-36.53414999999999679,3.10800000000000010,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,9,4,0.39400000000000002,153.00000000000000000,0.18864000000000000,0.20300000000000001
2699768,earthquake,2007-02-21T08:09:48.614Z,2010-01-13T23:35:00.000Z,175.03336999999999080,-36.53640000000000043,2.36600000000000010,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,3,0.39100000000000001,154.00000000000000000,0.08667999999999999,0.18300000000000000
2699766,earthquake,2007-02-21T08:00:14.463Z,2010-01-13T23:35:00.000Z,175.03586999999998852,-36.53041000000000338,4.09999999999999964,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,19,16,0,0.38800000000000001,154.00000000000000000,0.15121000000000001,0.00000000000000000
2699754,earthquake,2007-02-21T07:24:56.755Z,2010-01-13T23:35:00.000Z,175.02952999999999406,-36.53867000000000331,3.60999999999999988,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,6,0.38700000000000001,153.00000000000000000,0.21990999999999999,0.19700000000000001
2691168,earthquake,2007-02-03T00:19:32.575Z,2010-01-13T23:33:00.000Z,174.25591000000000008,-37.81897000000000020,3.76399999999999979,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,36,34,31,0.83999999999999997,157.00000000000000000,0.18490999999999999,0.27700000000000002
2689453,earthquake,2007-01-30T09:17:24.993Z,2010-01-13T23:33:00.000Z,175.02791999999999462,-36.54755999999999716,2.34399999999999986,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,4,0.38000000000000000,153.00000000000000000,0.24582999999999999,0.13700000000000001
2689344,earthquake,2007-01-30T02:31:23.848Z,2010-01-13T23:33:00.000Z,175.02789000000001352,-36.53553000000000139,3.14400000000000013,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,8,3,0.38900000000000001,154.00000000000000000,0.22427000000000000,0.20200000000000001
2686430,earthquake,2007-01-23T04:45:13.002Z,2010-01-13T23:33:00.000Z,174.33199999999999363,-37.97908999999999935,2.40499999999999980,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,2,0.67500000000000004,292.00000000000000000,0.19223000000000001,0.44900000000000001
2683824,earthquake,2007-01-17T04:31:31.742Z,2010-01-13T23:32:00.000Z,175.65452999999999406,-37.53611000000000075,3.08700000000000019,6.61380000000000035,ML,,GROPE,reviewed,manual,nz1dr,17,13,6,0.03100000000000000,113.00000000000000000,0.23236000000000001,0.25900000000000001
